artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Pablo Picasso,1912,still life,775,1142,128535,wikiart,Analytical Cubism,Souvenir from Havre,train_and_test,TRUE,66247.jpg
Pablo Picasso,1919,genre painting,885,1000,435308,wikiart,Neoclassicism,Three dancers,train_and_test,TRUE,40163.jpg
Pablo Picasso,1912,still life,814,1087,116470,wikiart,Synthetic Cubism,Still life with violin and fruits,train_and_test,FALSE,61052.jpg
Pablo Picasso,1938,portrait,813,1088,469090,wikiart,Surrealism,Man with a straw hat and an ice-cream,train_and_test,TRUE,53623.jpg
Pablo Picasso,1957,portrait,813,1088,534074,wikiart,Naïve Art (Primitivism),Las Meninas (Velazquez),train_and_test,TRUE,1875.jpg
Pablo Picasso,1932,genre painting,813,1088,644444,wikiart,Surrealism,The rescue,train_and_test,TRUE,5441.jpg
Pablo Picasso,,still life,1088,812,396055,wikiart,Cubism,Still life with bust and palette,train_and_test,TRUE,17777.jpg
Pablo Picasso,1938,still life,1088,812,467215,wikiart,Surrealism,"Candle, palette, head of red bull",train_and_test,TRUE,102718.jpg
Pablo Picasso,1932,genre painting,812,1088,479521,wikiart,Surrealism,Woman with book,train_and_test,FALSE,96808.jpg
Pablo Picasso,1914,still life,812,1088,368943,wikiart,Synthetic Cubism,Fruit vase and bunch of grapes,train_and_test,TRUE,85121.jpg
Pablo Picasso,1901,genre painting,1088,812,541476,wikiart,Post-Impressionism,Mother and child behind the bouquet of flowers,train_and_test,TRUE,45254.jpg
Pablo Picasso,1908,portrait,1000,883,344273,wikiart,Naïve Art (Primitivism),Head of a man,train_and_test,TRUE,78388.jpg
Pablo Picasso,1938,still life,1088,811,513066,wikiart,Surrealism,"Still life with a bull's head, book and candle range",train_and_test,TRUE,50091.jpg
Pablo Picasso,1945,animal painting,1088,809,433903,wikiart,Cubism,Bull (plate VI),train_and_test,TRUE,53621.jpg
Pablo Picasso,c.1938,portrait,809,1088,679759,wikiart,Surrealism,Head,train_and_test,TRUE,32085.jpg
Pablo Picasso,1908,nude painting (nu),809,1088,299506,wikiart,Cubism,Bather,train_and_test,FALSE,9236.jpg
Pablo Picasso,1905,genre painting,808,1088,615222,wikiart,Post-Impressionism,Mother and child (Baladins) ,train_and_test,TRUE,23229.jpg
Pablo Picasso,1901,portrait,808,1088,621434,wikiart,Post-Impressionism,Portrait of Mateu Fernandez de Soto,train_and_test,TRUE,74332.jpg
Pablo Picasso,1901,portrait,808,1088,576106,wikiart,Post-Impressionism,Woman with jewelery,train_and_test,TRUE,90546.jpg
Pablo Picasso,1942,still life,808,1088,323505,wikiart,Surrealism,Still life with skull of ox,train_and_test,TRUE,87853.jpg
Pablo Picasso,1939,animal painting,1088,808,456329,wikiart,Surrealism,Cat eating a bird,train_and_test,TRUE,29934.jpg
Pablo Picasso,1970,portrait,823,1068,202742,wikiart,Naïve Art (Primitivism),Seated old man,train_and_test,TRUE,66357.jpg
Pablo Picasso,1909,portrait,844,1041,988694,wikiart,Expressionism,Seated woman,train_and_test,TRUE,24080.jpg
Pablo Picasso,1921,portrait,862,1019,754467,wikiart,Neoclassicism,Woman's head and hand,train_and_test,TRUE,41383.jpg
Pablo Picasso,1934,genre painting,1088,807,577446,wikiart,Surrealism,Bullfight,train_and_test,FALSE,43273.jpg
Pablo Picasso,1937,symbolic painting,1088,807,486462,wikiart,Surrealism,Dream and Lie of Franco,train_and_test,TRUE,68857.jpg
Pablo Picasso,1925,still life,1088,807,328944,wikiart,Surrealism,Still life with antique bust,train_and_test,TRUE,73514.jpg
Pablo Picasso,1932,portrait,807,1088,423971,wikiart,Cubism,A dream,train_and_test,FALSE,60330.jpg
Pablo Picasso,1900,genre painting,1088,805,486874,wikiart,Post-Impressionism,Gypsy in front of Musca,train_and_test,FALSE,1553.jpg
Pablo Picasso,1938,genre painting,805,1088,575990,wikiart,Surrealism,Seated woman in garden,train_and_test,TRUE,21104.jpg
Pablo Picasso,1965,self-portrait,841,1041,164539,wikiart,Naïve Art (Primitivism),Seated man (Self-portrait),train_and_test,TRUE,76747.jpg
Pablo Picasso,1931,portrait,804,1088,416179,wikiart,Surrealism,Seated Woman in a Red Armchair,train_and_test,TRUE,97368.jpg
Pablo Picasso,1941,portrait,804,1088,469660,wikiart,Surrealism,Woman sitting in an armchair,train_and_test,FALSE,79391.jpg
Pablo Picasso,1914,portrait,804,1088,354108,wikiart,Synthetic Cubism,Portrait of young girl,train_and_test,TRUE,90209.jpg
Pablo Picasso,,genre painting,1088,802,479987,wikiart,Surrealism,Bullfight,train_and_test,TRUE,5188.jpg
Pablo Picasso,1941,portrait,802,1088,552493,wikiart,Surrealism,Woman in striped armchair,train_and_test,TRUE,26624.jpg
Pablo Picasso,1932,portrait,802,1088,444919,wikiart,Surrealism,Woman in red armchair,train_and_test,TRUE,98953.jpg
Pablo Picasso,1906,portrait,802,1088,398209,wikiart,Post-Impressionism,Portrait of Fernande Olivier in headscarves,train_and_test,TRUE,37358.jpg
Pablo Picasso,c.1902,portrait,802,1088,591091,wikiart,Expressionism,Female Head,train_and_test,TRUE,72155.jpg
Pablo Picasso,1941,genre painting,802,1088,496054,wikiart,Surrealism,Boy with a langosta,train_and_test,FALSE,25575.jpg
Pablo Picasso,1912,still life,815,1070,179193,wikiart,Synthetic Cubism,Glass and bottle of Suze,train_and_test,TRUE,17594.jpg
Pablo Picasso,1968,genre painting,836,1043,204678,wikiart,Surrealism,Standing female nude and man with pipe,train_and_test,TRUE,73166.jpg
Pablo Picasso,1925,genre painting,801,1088,586529,wikiart,Surrealism,The Kiss,train_and_test,TRUE,27559.jpg
Pablo Picasso,1930,portrait,801,1088,523067,wikiart,Cubism,Seated Woman,train_and_test,FALSE,102698.jpg
Pablo Picasso,1932,genre painting,1088,801,488544,wikiart,Surrealism,Beach game and rescue,train_and_test,TRUE,96423.jpg
Pablo Picasso,1906,genre painting,801,1088,368127,wikiart,Expressionism,Two brothers,train_and_test,TRUE,78270.jpg
Pablo Picasso,,still life,1088,800,515592,wikiart,Synthetic Cubism,Guitar,train_and_test,TRUE,97698.jpg
Pablo Picasso,1925,still life,1088,798,619010,wikiart,Surrealism,Plaster head and arm,train_and_test,TRUE,98791.jpg
Pablo Picasso,1913,still life,797,1088,499933,wikiart,Synthetic Cubism,The guitar,train_and_test,TRUE,42337.jpg
Pablo Picasso,1938,genre painting,797,1088,549882,wikiart,Surrealism,Maya with boat,train_and_test,FALSE,61349.jpg
Pablo Picasso,1927,portrait,796,1088,419445,wikiart,Cubism,Seated woman,train_and_test,TRUE,54738.jpg
Pablo Picasso,1904,portrait,796,1088,473151,wikiart,Symbolism,Woman with raven,train_and_test,TRUE,48473.jpg
Pablo Picasso,,portrait,796,1088,413265,wikiart,Synthetic Cubism,Figure,train_and_test,FALSE,80178.jpg
Pablo Picasso,1932,nude painting (nu),796,1088,373513,wikiart,Surrealism,Sleep,train_and_test,TRUE,54551.jpg
Pablo Picasso,1960,genre painting,1088,796,443927,wikiart,Surrealism,Reclining woman reading,train_and_test,TRUE,4946.jpg
Pablo Picasso,1963,history painting,742,1166,198063,wikiart,Surrealism,The Abduction of Sabines,train_and_test,TRUE,92797.jpg
Pablo Picasso,1968,genre painting,832,1039,192479,wikiart,Surrealism,The Man with a Pipe,train_and_test,TRUE,50806.jpg
Pablo Picasso,1932,nude painting (nu),794,1088,459940,wikiart,Surrealism,The mirror,train_and_test,TRUE,3290.jpg
Pablo Picasso,1910,genre painting,793,1088,346440,wikiart,Analytical Cubism,Girl with mandolin (Fanny Tellier),train_and_test,TRUE,19624.jpg
Pablo Picasso,1903,genre painting,793,1088,438637,wikiart,Expressionism,Old blind man with boy,train_and_test,TRUE,96016.jpg
Pablo Picasso,1901,portrait,793,1088,560144,wikiart,Post-Impressionism,Harlequin leaning,train_and_test,TRUE,55649.jpg
Pablo Picasso,1906,self-portrait,793,1088,638946,wikiart,Expressionism,Self-Portrait,train_and_test,TRUE,74998.jpg
Pablo Picasso,1968,genre painting,758,1138,207259,wikiart,Naïve Art (Primitivism),Musketeer with pipe,train_and_test,TRUE,87850.jpg
Pablo Picasso,1910,genre painting,786,1097,186548,wikiart,Analytical Cubism,Guitar player,train_and_test,TRUE,50139.jpg
Pablo Picasso,1921,genre painting,861,1000,216347,wikiart,Neoclassicism,Three women at a fountain,train_and_test,TRUE,57394.jpg
Pablo Picasso,1940,nude painting (nu),791,1088,352216,wikiart,Surrealism,Woman styling her hair,train_and_test,TRUE,76880.jpg
Pablo Picasso,1933,genre painting,791,1088,423023,wikiart,Neoclassicism,Two dressed models,train_and_test,TRUE,38477.jpg
Pablo Picasso,1952,portrait,791,1088,509367,wikiart,Surrealism,Girl in chair,train_and_test,TRUE,69718.jpg
Pablo Picasso,1912,still life,790,1087,163296,wikiart,Synthetic Cubism,"Guitar, Sheet music and Wine glass",train_and_test,TRUE,99030.jpg
Pablo Picasso,1954,portrait,789,1088,286809,wikiart,Cubism,Portrait of Sylvette David,train_and_test,TRUE,83419.jpg
Pablo Picasso,1943,portrait,789,1088,566558,wikiart,Surrealism,Woman in green,train_and_test,FALSE,54193.jpg
Pablo Picasso,1941,portrait,789,1088,645503,wikiart,Surrealism,Seated woman on wooden chair,train_and_test,FALSE,42638.jpg
Pablo Picasso,1942,genre painting,1088,789,396609,wikiart,Surrealism,The serenade,train_and_test,FALSE,80076.jpg
Pablo Picasso,1907,still life,826,1039,234459,wikiart,Cubism,Still life with lemons,train_and_test,FALSE,44693.jpg
Pablo Picasso,1969,genre painting,760,1129,259048,wikiart,Surrealism,Big heads,train_and_test,TRUE,15376.jpg
Pablo Picasso,1912,still life,760,1127,144235,wikiart,Analytical Cubism,"Violin, glass, pipe and inkwell",train_and_test,FALSE,36802.jpg
Pablo Picasso,1932,nude painting (nu),787,1088,325884,wikiart,Cubism,Female nude sitting in red armchair,train_and_test,TRUE,51371.jpg
Pablo Picasso,1924,portrait,787,1088,545565,wikiart,Neoclassicism,Paul as harlequin,train_and_test,TRUE,91351.jpg
Pablo Picasso,1938,portrait,856,1000,294799,wikiart,Surrealism,Untitled,train_and_test,TRUE,80953.jpg
Pablo Picasso,1903,cityscape,957,894,294949,wikiart,Symbolism,The roofs of Barcelona in the moonlight,train_and_test,TRUE,81087.jpg
Pablo Picasso,,portrait,785,1088,453269,wikiart,Naïve Art (Primitivism),Las Meninas (Velazquez),train_and_test,TRUE,93482.jpg
Pablo Picasso,1903,portrait,1088,785,469325,wikiart,Expressionism,Soler family,train_and_test,TRUE,47795.jpg
Pablo Picasso,1905,genre painting,785,1088,510832,wikiart,Expressionism,Harlequin's family,train_and_test,TRUE,77012.jpg
Pablo Picasso,1906,nude painting (nu),785,1088,517673,wikiart,Post-Impressionism,Nude woman naked face and nude woman profile,train_and_test,TRUE,13895.jpg
Pablo Picasso,1934,genre painting,1000,854,428504,wikiart,Surrealism,A bullfight,train_and_test,TRUE,37618.jpg
Pablo Picasso,1900,genre painting,1280,667,410512,wikiart,Post-Impressionism,Bullfighters and bull waiting for the next move,train_and_test,FALSE,97051.jpg
Pablo Picasso,c.1903,nude painting (nu),784,1088,429292,wikiart,Expressionism,Angel Fernandez de Soto with woman,train_and_test,TRUE,48298.jpg
Pablo Picasso,1910,portrait,782,1088,323158,wikiart,Analytical Cubism,William Uhde,train_and_test,FALSE,19462.jpg
Pablo Picasso,1912,still life,1096,776,205566,wikiart,Analytical Cubism,The shell Saint Jacques (Our future is in the air),train_and_test,TRUE,46248.jpg
Pablo Picasso,1958,interior,1000,850,344046,wikiart,Expressionism,Untitled,train_and_test,FALSE,43686.jpg
Pablo Picasso,1911,still life,660,1287,168213,wikiart,Analytical Cubism,A glass,train_and_test,TRUE,36958.jpg
Pablo Picasso,1958,landscape,1000,849,357306,wikiart,Expressionism,Untitled,train_and_test,FALSE,50704.jpg
Pablo Picasso,1911,genre painting,780,1088,313728,wikiart,Analytical Cubism,Woman with guitar and piano,train_and_test,FALSE,34734.jpg
Pablo Picasso,1910,portrait,780,1088,347318,wikipedia,Analytical Cubism,Portrait of Daniel-Henry Kahnweiler,train_and_test,TRUE,3650.jpg
Pablo Picasso,1909,portrait,780,1088,300320,wikiart,Cubism,Portrait of Manuel Pallares,train_and_test,FALSE,24768.jpg
Pablo Picasso,1906,portrait,873,972,824055,wikiart,Expressionism,Fernande's Head,train_and_test,TRUE,75050.jpg
Pablo Picasso,1922,genre painting,832,1018,814863,wikiart,Post-Impressionism,Mother and child,train_and_test,TRUE,49797.jpg
Pablo Picasso,1908,vanitas,790,1072,187990,wikiart,Cubism,Composition with skull,train_and_test,TRUE,94405.jpg
Pablo Picasso,c.1917,genre painting,778,1088,705864,wikiart,Pointillism,The happy family,train_and_test,FALSE,54554.jpg
Pablo Picasso,1907,portrait,778,1088,428560,wikiart,Cubism,Woman with yellow shirt,train_and_test,TRUE,13663.jpg
Pablo Picasso,1925,genre painting,778,1088,444187,wikiart,Surrealism,The sculpture,train_and_test,TRUE,30789.jpg
Pablo Picasso,1912,still life,759,1115,227891,wikiart,Cubism,Fruit dish,train_and_test,TRUE,12095.jpg
Pablo Picasso,1920,nude painting (nu),1162,728,186624,wikiart,Naïve Art (Primitivism),Nudes in Reverie,train_and_test,FALSE,23204.jpg
Pablo Picasso,,portrait,777,1088,466676,wikiart,Post-Impressionism,Seated harlequin,train_and_test,FALSE,79161.jpg
Pablo Picasso,1906,nude painting (nu),777,1088,504290,wikiart,Expressionism,Seated nude and standing nude,train_and_test,FALSE,32297.jpg
Pablo Picasso,1912,still life,770,1097,149193,wikiart,Analytical Cubism,Spanish Still life,train_and_test,FALSE,99903.jpg
Pablo Picasso,1920,nude painting (nu),1135,744,233074,wikiart,Neoclassicism,Reclining woman at the seashore,train_and_test,FALSE,90990.jpg
Pablo Picasso,1938,genre painting,844,1000,257131,wikiart,Surrealism,Mother and child (Marie-Therese and Maya),train_and_test,TRUE,21045.jpg
Pablo Picasso,1960,interior,1000,844,284709,wikiart,Expressionism,Studio (Pigeons perch),train_and_test,TRUE,77925.jpg
Pablo Picasso,1957,interior,828,1019,225580,wikiart,Expressionism,Studio (Pigeons) (Velazquez),train_and_test,FALSE,90760.jpg
Pablo Picasso,1923,genre painting,827,1020,474618,wikiart,Neoclassicism,Pan's flute,train_and_test,FALSE,91348.jpg
Pablo Picasso,1913,still life,1036,814,162198,wikiart,Synthetic Cubism,"Bottle of Vieux Marc, Glass, Guitar and Newspaper",train_and_test,FALSE,91135.jpg
Pablo Picasso,1925,genre painting,775,1088,381213,wikiart,Cubism,Woman with mandolin,train_and_test,FALSE,13659.jpg
Pablo Picasso,,genre painting,775,1088,350418,wikiart,Cubism,Harlequin with violin,train_and_test,TRUE,45833.jpg
Pablo Picasso,1938,animal painting,775,1088,668057,wikiart,Naïve Art (Primitivism),A rooster,train_and_test,TRUE,86302.jpg
Pablo Picasso,1936,portrait,843,1000,143277,wikiart,Surrealism,Untitled,train_and_test,TRUE,38426.jpg
Pablo Picasso,1937,portrait,843,1000,276952,wikiart,Surrealism,Untitled,train_and_test,TRUE,22213.jpg
Pablo Picasso,1904,sketch and study,774,1088,564248,wikiart,Post-Impressionism,Mother and child (study),train_and_test,TRUE,99425.jpg
Pablo Picasso,1903,portrait,774,1088,533569,wikiart,Expressionism,S. Junyer-Vidal with woman beside him,train_and_test,FALSE,59317.jpg
Pablo Picasso,1961,genre painting,1000,842,390539,wikiart,Expressionism,The Luncheon on the Grass,train_and_test,TRUE,26914.jpg
Pablo Picasso,1957,genre painting,1067,789,194069,wikiart,Surrealism,Las Meninas (Velazquez),train_and_test,TRUE,63205.jpg
Pablo Picasso,1905,genre painting,684,1230,120409,wikipedia,Post-Impressionism,Acrobat and young harlequin,train_and_test,TRUE,92191.jpg
Pablo Picasso,1953,portrait,795,1058,243613,wikiart,Surrealism,Woman sitting in an armchair,train_and_test,TRUE,15368.jpg
Pablo Picasso,1936,portrait,841,1000,280628,wikiart,Surrealism,Woman by the window,train_and_test,TRUE,74247.jpg
Pablo Picasso,1968,genre painting,708,1187,194168,wikiart,Surrealism,Man with pipe,train_and_test,FALSE,78351.jpg
Pablo Picasso,1936,genre painting,1000,840,277669,wikiart,Surrealism,Sleeper near the shutters,train_and_test,FALSE,58531.jpg
Pablo Picasso,,mythological painting,1000,840,325625,wikiart,Surrealism,Minotaur transports a mare and foal,train_and_test,TRUE,16926.jpg
Pablo Picasso,c.1912,still life,791,1061,134980,wikiart,Synthetic Cubism,Violin,train_and_test,TRUE,81057.jpg
Pablo Picasso,1936,portrait,839,1000,274148,wikiart,Surrealism,Portrait of young girl,train_and_test,FALSE,23637.jpg
Pablo Picasso,c.1900,self-portrait,771,1088,588573,wikiart,Realism,Self-Portrait,train_and_test,TRUE,67105.jpg
Pablo Picasso,1967,nude painting (nu),800,1047,157103,wikiart,Expressionism,Untitled,train_and_test,TRUE,78017.jpg
Pablo Picasso,1901,portrait,837,1000,299208,wikiart,Art Nouveau (Modern),Courtesan with necklace of gems,train_and_test,FALSE,39364.jpg
Pablo Picasso,1936,symbolic painting,837,1000,259737,wikiart,Surrealism,Untitled,train_and_test,TRUE,42867.jpg
Pablo Picasso,c.1909,still life,805,1038,143478,wikiart,Analytical Cubism,Bread and dish with fruits on the table,train_and_test,TRUE,83121.jpg
Pablo Picasso,1905,sketch and study,768,1088,577629,wikiart,Post-Impressionism,Mother and Child,train_and_test,TRUE,39093.jpg
Pablo Picasso,1941,nude painting (nu),768,1088,409018,wikiart,Cubism,Female nude,train_and_test,TRUE,51107.jpg
Pablo Picasso,1908,landscape,800,1044,191092,wikiart,Cubism,House in the garden,train_and_test,TRUE,48442.jpg
Salvador Dali,1965,landscape,3135,1600,2911752,wikiart,Abstract Expressionism,Homage to Meirronier,train_and_test,FALSE,15122.jpg
Salvador Dali,1979,symbolic painting,3127,1600,3008233,wikiart,Neoclassicism,A Soft Watch Put in the Appropriate Place to Cause a Young Ephebe to Die and Be Resuscitated by Excess of Satisfaction (unfinished),train_and_test,TRUE,58737.jpg
Salvador Dali,1979,symbolic painting,3105,1600,3757616,wikiart,Surrealism,"Dawn, Noon, Sunset and Dusk",train_and_test,TRUE,48458.jpg
Salvador Dali,1945,genre painting,2984,1600,3570435,wikiart,Surrealism,Autumn Sonata,train_and_test,TRUE,39868.jpg
Salvador Dali,1944,sketch and study,2811,1600,3202380,wikiart,Surrealism,Study for Sentimental Colloquy,train_and_test,TRUE,5059.jpg
Salvador Dali,1944,literary painting,2773,1600,3102156,wikiart,Surrealism,Tristan and Isolde,train_and_test,TRUE,68185.jpg
Salvador Dali,1933,symbolic painting,2697,1600,1737718,wikiart,Surrealism,The Enigma of William Tell,train_and_test,TRUE,1974.jpg
Salvador Dali,1941,design,2625,1600,2713494,wikiart,Surrealism,Design for Set Curtain for Labyrinth I,train_and_test,TRUE,11030.jpg
Salvador Dali,1929,symbolic painting,2586,1600,2430568,wikiart,Surrealism,Accommodations of Desire,train_and_test,FALSE,6892.jpg
Salvador Dali,1942,design,2532,1600,2868489,wikiart,Surrealism,Decor for 'Romeo et Juliet',train_and_test,TRUE,40791.jpg
Salvador Dali,1937,symbolic painting,2521,1600,2742101,wikiart,Surrealism,Invention of the Monsters,train_and_test,TRUE,41080.jpg
Salvador Dali,1937,religious painting,2463,1600,2733896,wikiart,Surrealism,Queen Salome,train_and_test,TRUE,26340.jpg
Salvador Dali,1935,landscape,2193,1796,650577,wikiart,Surrealism,Paranoiac Critical Solitude,train_and_test,TRUE,69040.jpg
Salvador Dali,1978,allegorical painting,2456,1600,2460980,wikiart,Surrealism,Allegory of Spring,train_and_test,TRUE,53696.jpg
Salvador Dali,1937,mythological painting,2427,1596,679944,wikiart,Surrealism,The Metamorphosis of Narcissus,train_and_test,FALSE,27699.jpg
Salvador Dali,1955,religious painting,2416,1600,1791924,wikiart,Surrealism,The Sacrament of the Last Supper,train_and_test,TRUE,60828.jpg
Salvador Dali,1952,still life,2407,1600,1792720,wikiart,Surrealism,Eucharistic Still Life,train_and_test,TRUE,20739.jpg
Salvador Dali,1955,symbolic painting,2405,1600,2354343,wikiart,Surrealism,Dali Combat,train_and_test,TRUE,27785.jpg
Salvador Dali,1932,interior,2405,1600,1899455,wikiart,Surrealism,The Invisible Man,train_and_test,TRUE,50682.jpg
Salvador Dali,1937,landscape,2402,1600,1990593,wikiart,Surrealism,Swans Reflecting Elephants,train_and_test,FALSE,61591.jpg
Salvador Dali,1926,genre painting,2373,1600,1900045,wikiart,Expressionism,Figure on the Rocks,train_and_test,FALSE,54028.jpg
Salvador Dali,1931,allegorical painting,2364,1600,2469580,wikiart,Surrealism,The Old Age of William Tell,train_and_test,TRUE,56109.jpg
Salvador Dali,,allegorical painting,2193,1707,384116,wikiart,Surrealism,The Three Ages,train_and_test,TRUE,6946.jpg
Salvador Dali,1936,landscape,2337,1600,2120628,wikiart,Surrealism,The Man with the Head of Blue Hortensias,train_and_test,FALSE,82961.jpg
Salvador Dali,1929,symbolic painting,2318,1600,2559877,wikiart,Surrealism,Illumined Pleasures,train_and_test,TRUE,9287.jpg
Salvador Dali,1931,symbolic painting,2309,1600,2289563,wikiart,Surrealism,"Remorse, or Sphinx Embedded in the Sand",train_and_test,TRUE,9640.jpg
Salvador Dali,1934,symbolic painting,1648,2237,614053,wikiart,Surrealism,The Ghost of Vermeer van Delft which Can Be Used as a Table,train_and_test,TRUE,8110.jpg
Salvador Dali,1938,symbolic painting,2291,1600,2146601,wikiart,Surrealism,The Enigma of Hitler,train_and_test,TRUE,71361.jpg
Salvador Dali,c.1963,landscape,2283,1600,2491185,wikiart,Symbolism,Desoxyribonucleic Acid Arabs,train_and_test,TRUE,100057.jpg
Salvador Dali,1938,design,2279,1600,2590823,wikiart,Surrealism,"Drawing For ""Bacchanale"": Ludwig II Of Bavaria",train_and_test,FALSE,53368.jpg
Salvador Dali,1960,cloudscape,2266,1600,2438423,wikiart,Surrealism,Hyperxiological Sky,train_and_test,TRUE,29802.jpg
Salvador Dali,1936,still life,2255,1600,2179806,wikiart,Surrealism,Night and Day Clothes of the Body,train_and_test,FALSE,42063.jpg
Salvador Dali,,still life,2251,1600,1832983,wikiart,Surrealism,Ordinary French Loaf with Two Fried Eggs,train_and_test,TRUE,12176.jpg
Salvador Dali,1974,genre painting,2224,1600,2361753,wikiart,Surrealism,To Meli,train_and_test,TRUE,99120.jpg
Salvador Dali,1938,symbolic painting,2223,1600,2615653,wikiart,Surrealism,Palladio's Corridor of Dramatic Surprise,train_and_test,FALSE,13603.jpg
Salvador Dali,1932,still life,2221,1600,1925543,wikiart,Surrealism,Anthropomorphic Bread,train_and_test,TRUE,9057.jpg
Salvador Dali,1952,animal painting,2213,1600,1835398,wikiart,Surrealism,Transparent Horse,train_and_test,TRUE,50785.jpg
Salvador Dali,1981,landscape,2201,1600,2469201,wikiart,Surrealism,The Towers,train_and_test,TRUE,47381.jpg
Salvador Dali,1960,genre painting,2183,1600,2287298,wikiart,Surrealism,San Salvador and Antonio Gaudi Fighting for the Crown of the Virgin,train_and_test,TRUE,47399.jpg
Salvador Dali,1980,genre painting,2179,1600,2423085,wikiart,Surrealism,Athens Is Burning! The School of Athens and the Fire in the Borgo,train_and_test,TRUE,91623.jpg
Salvador Dali,1928,landscape,2179,1600,2352045,wikiart,Surrealism,Symbiotic Woman-Animal,train_and_test,TRUE,91770.jpg
Salvador Dali,1951,religious painting,1404,2460,472128,wikiart,Surrealism,Christ of St. John of the Cross,train_and_test,TRUE,35184.jpg
Salvador Dali,1968,landscape,2158,1600,2518993,wikiart,Post-Impressionism,The Patio of Port Lligat,train_and_test,TRUE,19651.jpg
Salvador Dali,1933,portrait,2148,1600,2084356,wikiart,Surrealism,Portrait of Gala with Two Lamb Chops Balanced on Her Shoulder,train_and_test,TRUE,37207.jpg
Salvador Dali,1926,figurative,2145,1600,1938114,wikiart,Cubism,Cubist Figure,train_and_test,TRUE,62767.jpg
Salvador Dali,1929,symbolic painting,2143,1600,1833440,wikiart,Surrealism,"The Enigma of My Desire or My Mother, My Mother, My Mother",train_and_test,FALSE,6845.jpg
Salvador Dali,1929,symbolic painting,2141,1600,1723935,wikiart,Surrealism,The Great Masturbator,train_and_test,TRUE,58865.jpg
Salvador Dali,1928,animal painting,2137,1600,1773346,wikiart,Surrealism,The Ram (The Spectral Cow),train_and_test,TRUE,50755.jpg
Salvador Dali,1950,self-portrait,2133,1600,2345036,wikiart,Surrealism,Dali at the Age of Six When He Thought He Was a Girl Lifting the Skin of the Water to See the Dog Sleeping in the Shade of the Sea,train_and_test,TRUE,102567.jpg
Salvador Dali,1934,symbolic painting,2115,1600,1733814,wikiart,Surrealism,"Cardinal, Cardinal",train_and_test,TRUE,14958.jpg
Salvador Dali,1933,landscape,2105,1600,2137232,wikiart,Surrealism,The Phantom Wagon,train_and_test,TRUE,39588.jpg
Salvador Dali,1931,symbolic painting,2105,1600,1610229,wikiart,Surrealism,The Persistence of Memory,train_and_test,TRUE,35989.jpg
Salvador Dali,1931,landscape,2103,1600,1671941,wikiart,Surrealism,Woman Sleeping in a Landscape,train_and_test,TRUE,34316.jpg
Salvador Dali,c.1934,landscape,2096,1600,1575100,wikiart,Surrealism,Figure and Drapery in a Landscape,train_and_test,TRUE,92753.jpg
Salvador Dali,1963,mythological painting,2094,1600,2073956,wikiart,Surrealism,Hercules Lifts the Skin of the Sea and Stops Venus for an Instant from Waking Love,train_and_test,TRUE,31701.jpg
Salvador Dali,1938,landscape,2088,1600,1853894,wikiart,Surrealism,Apparition of Face and Fruit Dish on a Beach,train_and_test,TRUE,16340.jpg
Salvador Dali,1945,literary painting,2084,1600,2142773,wikiart,Surrealism,Don Quixote and the Windmills,train_and_test,TRUE,77699.jpg
Salvador Dali,1950,sketch and study,2072,1600,1230997,wikiart,Surrealism,Christ in Perspective,train_and_test,TRUE,97768.jpg
Salvador Dali,1959,landscape,2071,1600,1237346,wikiart,Surrealism,Port Lligat at Sunset,train_and_test,TRUE,83680.jpg
Salvador Dali,1976,symbolic painting,2065,1600,2208163,wikiart,Surrealism,Soft Monster (Monstruo blando adormercido),train_and_test,FALSE,13566.jpg
Salvador Dali,1982,religious painting,2062,1600,2535680,wikiart,Surrealism,Figure Inspired by the Adam of the Ceiling of the Sistine Chapel,train_and_test,TRUE,98566.jpg
Salvador Dali,1983,figurative,2062,1600,2259270,wikiart,Surrealism,The Swallow's Tail,train_and_test,TRUE,9763.jpg
Salvador Dali,1940,landscape,2056,1600,2174314,wikiart,Surrealism,Spider Of The Evening,train_and_test,TRUE,45611.jpg
Salvador Dali,,landscape,2052,1600,1745045,wikiart,Surrealism,Hannibal crossing the Aps,train_and_test,TRUE,43053.jpg
Salvador Dali,1945,portrait,2050,1600,2171310,wikiart,Surrealism,Three Apparitions of the Visage of Gala,train_and_test,FALSE,84562.jpg
Salvador Dali,1938,landscape,2040,1600,2132275,wikiart,Surrealism,The Transparent Simulacrum of the Feigned Image,train_and_test,TRUE,95588.jpg
Salvador Dali,1938,symbolic painting,2038,1600,1802063,wikiart,Surrealism,The Endless Enigma,train_and_test,TRUE,74408.jpg
Salvador Dali,1932,landscape,2030,1600,1417941,wikiart,Surrealism,Diurnal Fantasies,train_and_test,TRUE,41690.jpg
Salvador Dali,1931,symbolic painting,2025,1600,1568623,wikiart,Surrealism,Partial Hallucination: Six Apparitions of Lenin on a Piano,train_and_test,TRUE,48730.jpg
Salvador Dali,1945,portrait,2023,1600,1470076,wikiart,Surrealism,Portrait of Frau. Isabel Styler-Tas,train_and_test,TRUE,21598.jpg
Salvador Dali,,symbolic painting,2020,1600,1519191,wikiart,Surrealism,Melancholy Atomic,train_and_test,TRUE,45989.jpg
